t,target_nn,target_mu,n_z_g,alpha_deg,elevator,throttle,aileron,rudder,q_rps,p_rps,roll_deg,pitch_deg,alt_m,airspeed_mps,thrust_lbs,mach
9.25,4.0,0.0,-3.4743950579417464,5.63515059887329,-0.23549577229035426,0.8,0.26239990482022824,-0.06582362283398957,-0.09389297696673535,0.4553271839664403,6.9553296845977135,-87.0224990705782,2347.9353545983495,217.54987796371879,20368.36351818151,0.726864288770527
9.333333333333334,4.0,0.0,-2.7016938991722443,4.895972560051194,-0.4039929868099574,0.8,0.35796497737194877,-0.04768956347713758,0.01966299040870158,0.8083233401612595,10.899341419762994,-87.27354157202583,2327.8464654810014,218.94752882017343,20416.976602580224,0.7306027191503847
9.416666666666666,4.0,0.0,-2.9627245281826244,4.8790468159155695,-0.2521682340179671,0.8,0.30591111599023335,-0.03189355341968038,0.15899951574386134,0.9508607078049132,11.315935384899293,-86.92478190230976,2307.6370447014215,220.44090942913243,20467.235859841734,0.7346386665819687
9.5,4.0,0.0,-2.9696998842523645,5.135951209603356,-0.17956869669876324,0.8,0.2743621175201188,-0.0176809177190021,0.1705145368588289,0.8659732693687562,10.40309426160742,-86.11316254847002,2287.3101343590797,221.83213091113817,20516.26120980969,0.7383290191341101
9.583333333333334,4.0,0.0,-2.2970378342008617,5.229166978581431,-0.7241364470055461,0.8,0.2957198544316721,-0.005141666216044053,0.10075251818291556,0.8439131092181431,10.506008108179042,-85.47780389078606,2266.8718851221056,223.24122346964572,20565.78898425692,0.7420642538631113
9.666666666666666,4.0,0.0,-2.311287638894438,5.091654846543592,-0.7234173855498317,0.8,0.3112123723534149,0.0038776836425047185,0.04849620657799629,0.8837379814932933,10.932796209525641,-85.13440403954132,2246.3200579863133,224.70497089704506,20616.366168619777,0.7459631195196121
9.75,4.0,0.0,-2.3794277070678342,4.752898683379599,-0.11455209277087494,0.8,0.3163404701257472,0.007569929089735364,0.012300684583872856,0.9197394300078693,11.151592687829517,-85.04092219000334,2225.6535506650152,226.18827071850362,20667.485342099702,0.7499114533373916
9.833333333333334,4.0,0.0,-2.42188601258437,4.302864274043856,0.012225500562215892,0.8,0.29210194132838146,0.0043194077837803956,0.012081961604745669,0.9148184390484799,10.642183532363266,-85.08673783841442,2204.8737527468115,227.6541106603501,20718.600681205717,0.7537896106990967
9.916666666666666,4.0,0.0,-2.4671810199781876,3.8363260406995536,-0.5292684102990501,0.8,0.23544561347031379,-0.005802450317925913,0.005562307195346534,0.8224375529327034,9.105734250179124,-85.12598702008847,2183.98643102746,229.05001134801225,20768.923512133166,0.7574288700505927
10.0,2.0,-30.0,-2.942496791307137,3.338699965430539,0.9605711212767973,0.8,1.0,-0.020933847762897025,0.004677199248654525,0.6516675135999399,6.813989496550023,-85.15404863557939,2163.000230915165,230.37345930009707,20818.39505524388,0.7608223617100537
10.083333333333334,2.0,-30.0,-1.8436592623137096,2.9156292789251643,-0.1301083673930936,0.8,0.877727881719782,-0.040916837899091334,-0.016020635667517973,1.1505502095436055,4.021271482306434,-85.28035446294572,2141.916738118914,231.79780073011682,20869.592158974345,0.7645285355954797
10.166666666666666,2.0,-30.0,-1.1552573001551185,2.8612250829977413,-0.15207259417868058,0.8,0.770395985059849,-0.06851107907488936,0.05894281820854757,1.508832684205672,0.34311574834905434,-85.25181849635851,2120.721898334411,233.37649484557724,20923.351206187355,0.7687173185485161
10.25,2.0,-30.0,-0.28770758318317824,3.3584471199429937,-0.12054553590132668,0.8,0.7007785193574432,-0.09869874863082302,0.1302375450625021,1.764755840099783,-2.8882203479482675,-84.82801823834919,2099.400200316176,235.11932114797602,20979.866226940198,0.7734175392384527
10.333333333333334,2.0,-30.0,-0.22412942662599297,4.305828450258823,-0.404006224976848,0.8,0.7135226509782755,-0.12189464049761085,0.1928876876107833,1.9531076603895507,-3.887076861972444,-84.02399873183008,2077.9379171018513,236.96857883540395,21038.31401229012,0.7784417176265426
10.416666666666666,2.0,-30.0,-0.5934665337262209,5.360049511393165,-0.44383575355064825,0.8,0.795786708249651,-0.12941526020526448,0.17040694226144257,2.102287544829255,-2.2958896685375834,-83.05860437759789,2056.3325979246497,238.7995169226811,21096.827012597583,0.7833893200878955
10.5,2.0,-30.0,-1.397004471555676,6.172181210000492,0.18110751498270716,0.8,0.9062316069248599,-0.11975965144112755,0.15180077453796148,2.221260094854929,0.9911097347322451,-82.26978791448055,2034.5901720783593,240.55190843259305,21154.47869380119,0.788068449318519
10.583333333333334,2.0,-30.0,-1.4974534862233575,6.74154142356371,0.24535156902785488,0.8,1.0,-0.0975428793153578,0.12276889736680686,2.315871928292618,5.2177697962212095,-81.66524885895919,2012.7187226905974,242.23923620976643,21211.45129394889,0.792523490125042
10.666666666666666,2.0,-30.0,-1.4650044664344342,7.050658619430171,-0.3425487183202375,0.8,1.0,-0.06964805353969268,0.08790583732027354,2.3922515991023263,9.753165608374514,-81.27648397272065,1990.7241110598923,243.8799392565999,21268.00929722744,0.7968142885628742
