t,action,dist,ata,p_alt,p_spd,p_hdg,p_roll,t_alt,t_spd,t_hdg,p_n,p_e
44.9,4,3831.741319435527,-129.3573052248599,6737.931623317329,221.3254871070796,118.74779285597613,-0.7947718448550536,3014.770181672144,234.08291331644662,90.451885065396,-901.3924940235354,10119.894937344796
45.0,4,3858.8279485670287,-129.28414067929842,6752.776619276816,221.11888971089616,118.74670199448727,-0.7916320504655512,3003.9056224012793,234.77540101846785,90.5154002580709,-912.0295531490541,10139.28617560729
45.1,4,3885.839999839687,-129.2236893714093,6767.61436741494,220.91991270235917,118.7453378605967,-0.7885477266983373,2993.1309240777705,235.3567355748431,90.34010104390111,-922.6564820030604,10158.659957251426
45.2,4,3912.7389019807338,-129.1492023948782,6782.445417580042,220.71417638843005,118.74414256041916,-0.7853177965456485,2982.472766176647,235.98112765154104,90.4571225216145,-933.2732101939231,10178.016162679873
45.3,4,3939.48882477314,-129.08724122887324,6797.2690408921935,220.51599790848735,118.7426939331088,-0.7821496290329147,2971.982906694183,236.52597415643768,90.38253882554885,-943.8798187727404,10197.35499904159
45.4,4,3966.0532566403062,-129.0111282208942,6812.085726315916,220.31106190939963,118.7414245252525,-0.7788453603713239,2961.6891239947736,236.99339689003716,90.31336956304757,-954.4762409030759,10216.67634209997
45.5,4,3992.4128870036657,-128.94748706595072,6826.8946832131505,220.11361559700788,118.73991290791453,-0.7756099460074083,2951.607747210932,237.51421118647676,90.4317093800195,-965.0625590739893,10235.980393417196
45.6,4,4018.549447975796,-128.87020659186797,6841.696343888542,219.90942248431264,118.73858218673503,-0.7722479046377554,2941.7667372063606,237.93988973176312,90.27641102174012,-975.6387072597636,10255.267026220352
45.7,4,4044.4562671505455,-128.80546396392305,6856.48988110334,219.71266787889184,118.73701328474787,-0.7689608847816656,2932.1577449914457,238.39865595818478,90.34916583104632,-986.2047675576355,10274.536439231291
45.8,4,4070.116988933583,-128.7277214308432,6871.275708606363,219.50919994225788,118.73562218970234,-0.7655551821843617,2922.810242554495,238.83420592555552,90.34251048085564,-996.7606739743425,10293.788506030236
45.9,4,4095.5308507532845,-128.66290688908026,6886.053004294584,219.31314154308163,118.73399486249235,-0.7622287422922852,2913.7209697497547,239.2061651460409,90.233684006643,-1007.3065083683073,10313.023424983441
46.0,4,4120.680757733271,-128.5853601375444,6900.822200909803,219.11042161937402,118.73254255536125,-0.7587895920829395,2904.9034369092287,239.59676833872737,90.36031630242394,-1017.8422056318078,10332.241071791343
46.1,4,4145.550513352874,-128.52126509639535,6915.582508874489,218.91509492462765,118.73085806491441,-0.7554321644180781,2896.3839937031776,239.92004672111034,90.25763369940559,-1028.367848624073,10351.441645380033
46.2,4,4170.145132573918,-128.44445979538813,6930.334394250763,218.71316288868695,118.72934890731563,-0.7519665876581769,2888.145113423887,240.23436173139532,90.25436791820533,-1038.8833744110975,10370.62502362422
46.3,4,4194.45665434885,-128.38103545248725,6945.077101014188,218.51860674357619,118.72761486612349,-0.7485842529751255,2880.2001622658554,240.58114507888527,90.33326674591284,-1049.388867941986,10389.791405421189
46.4,4,4218.485625264502,-128.3049991222756,6959.811118484688,218.31749388000915,118.72605922588163,-0.7450978250292389,2872.5529224973084,240.83770162322972,90.18652426853322,-1059.8842691382088,10408.940669776397
46.5,4,4242.230994864461,-128.24188345213264,6974.535706724007,218.12373035563127,118.72428774117522,-0.7416960390276786,2865.191796298957,241.1558909766408,90.28664017745407,-1070.369665265208,10428.073014402456
46.6,4,4265.700973961316,-128.16617352920144,6989.251357772649,217.92344767123004,118.72269831251695,-0.7381943224042493,2858.1198928560198,241.47206060940806,90.25903260492036,-1080.8449988671491,10447.188318351913
46.7,4,4288.900062224628,-128.10303426478706,7003.957328240535,217.73047886147236,118.72090149222556,-0.7347788713367908,2851.3298046196464,241.72622185411433,90.17248094688485,-1091.3103589511195,10466.286777378667
46.8,4,4311.822270038515,-128.02713630063926,7018.654097557658,217.53102189937943,118.71928890567575,-0.731267847115669,2844.822641798687,242.04194366868842,90.30578264595049,-1101.7656898981659,10485.368270187424
46.9,4,4334.464653380416,-127.9639088479663,7033.340909551969,217.33884026264928,118.71747534711845,-0.7278447913914012,2838.614292161107,242.26717141648837,90.1803980386775,-1112.211081616872,10504.432990584786
47.0,4,4356.822937578712,-127.88783100287459,7048.01822835643,217.14020172838883,118.7158460233933,-0.7243304265536183,2832.694295701978,242.50295386213136,90.20664128770912,-1122.6464795668578,10523.480817278087
47.1,4,4378.899585951026,-127.82446900855712,7062.6852881111745,216.94880298701747,118.71402013568586,-0.7209054664582144,2827.0668812284025,242.775518796166,90.27183576676516,-1133.0719739763958,10542.511942715286
47.2,4,4400.694636989242,-127.748475716968,7077.342545066742,216.75098334163062,118.7123769410456,-0.7173930364507699,2821.735937903881,242.95740143917467,90.12809038335477,-1143.4875110325781,10561.526246299723
47.3,4,4422.208062432998,-127.68503542945433,7091.989233251989,216.5603735129613,118.71054059390515,-0.713970932209022,2816.689652151945,243.20154290186963,90.24678951264636,-1153.8931811611158,10580.523919799212
47.4,4,4443.434406758204,-127.60931344345768,7106.625810842076,216.36338368634662,118.70888502842901,-0.7104646316336763,2811.9500946628064,243.3789922766483,90.19978336684657,-1164.2889313476871,10599.504843866414
47.5,4,4464.36199924277,-127.54616382307285,7121.251519948125,216.1735778988724,118.70703981610933,-0.707049049998438,2807.520610377869,243.4893122950419,90.13011313101654,-1174.6748524182244,10618.469209971285
47.6,4,4484.98967703264,-127.47080754802018,7135.8668262166775,215.9774350711527,118.70537396238743,-0.7035520677839375,2803.3979764764995,243.66341304327892,90.26019060516448,-1185.050892414306,10637.416900182385
47.7,4,4505.317394824758,-127.40816497695835,7150.470982165423,215.78845150710717,118.70352257428131,-0.700145838932238,2799.5948876371353,243.74807464829422,90.12970763175642,-1195.4171428121465,10656.348105668147
47.8,4,4525.348925417076,-127.33317674662885,7165.064460242361,215.59317268411363,118.70184976909825,-0.6966607303435111,2796.0901494764507,243.87241931725177,90.16860028389853,-1205.7735528901426,10675.262709750144
47.9,4,4545.096252026044,-127.27080152033484,7179.646520265109,215.40502679399884,118.69999598856107,-0.6932662562236398,2792.881282165343,244.03684404771766,90.22668878456955,-1216.1202148641892,10694.160903067996
48.0,4,4564.5588452526135,-127.19613561518985,7194.217636934432,215.21062467298083,118.69832027795813,-0.6897953219978895,2789.972280763373,244.11027623286415,90.08736160864284,-1226.457079229554,10713.042569932064
48.1,4,4583.736894973601,-127.133794595576,7208.777072340024,215.02332697539748,118.69646809636826,-0.6864148730530966,2787.351285765508,244.24638521071867,90.20660847145233,-1236.7842388321453,10731.907900239137
48.2,4,4602.625456399467,-127.05937596142245,7223.325298918525,214.82980978498605,118.69479322750504,-0.6829603476304186,2785.040115674409,244.3157398297044,90.16175855257285,-1247.1016452041579,10750.75677913243
48.3,4,4621.212751665124,-126.99720699452699,7237.861577617345,214.64336737602423,118.69294591531624,-0.679596137211621,2783.041786395425,244.31799398661056,90.09117645174496,-1257.409391609602,10769.589395713843
48.4,4,4639.498037924405,-126.92297919927591,7252.386376743428,214.4507414884254,118.69127463659217,-0.6761601645520422,2781.3527756485464,244.3845373890662,90.22337279543453,-1267.707430404033,10788.405635986808
48.5,4,4657.48197385133,-126.86112535494428,7266.898955751041,214.26516116399415,118.68943435531457,-0.6728142553394876,2779.9853178773137,244.36168946671583,90.10098435484284,-1277.9958550846777,10807.205688371081
48.6,4,4675.167521373331,-126.78711565120261,7281.39977985979,214.07343403817814,118.68776835631317,-0.6693987596222623,2778.9187649915907,244.37644064700658,90.12794347334284,-1288.2746186915185,10825.989439881812
48.7,4,4692.566573151722,-126.72543475603273,7295.888108946338,213.88872466293762,118.68593638207159,-0.6660729335034896,2778.1507878707353,244.43150333996627,90.2007663369142,-1298.54381487127,10844.75707843729
48.8,4,4709.679419780189,-126.65172856669336,7310.364407547873,213.69790627121176,118.68427671814096,-0.6626795145599754,2777.684827993682,244.3957982297185,90.06112828683504,-1308.8033973158465,10863.508492225052
48.9,4,4726.505526622251,-126.59013464943689,7324.827938270724,213.5140791832651,118.68245396824634,-0.6593752108728052,2777.5087324753226,244.42330292065972,90.16650230251183,-1319.0534598318204,10882.243868802116
49.0,4,4743.054684606567,-126.5167142797852,7339.27916688974,213.32418160423072,118.68080157651666,-0.6560051350353115,2777.624925178653,244.4495954367992,90.14707410751386,-1329.29395679859,10900.963097613425
49.1,4,4759.331034941805,-126.45526279421989,7353.717359938833,213.14124962416915,118.6789890334376,-0.652723490498809,2778.025337681508,244.4141211574141,90.05843776165992,-1339.5249822300298,10919.66636590463
49.2,4,4775.329202313091,-126.38194862152119,7368.142984894923,212.9522854170597,118.67734504127594,-0.6493777601306994,2778.710255796066,244.44182310345306,90.19090952628478,-1349.7464912329385,10938.353564370267
49.3,4,4791.057694835755,-126.32070915271521,7382.555311919743,212.77026115073755,118.67554390175808,-0.6461196995561804,2779.6816978039296,244.42971193563986,90.09282037395414,-1359.9585780543077,10957.024879916895
49.4,4,4806.521633557167,-126.24745809121659,7396.954809369064,212.5822421554345,118.67390960337889,-0.6427991569743665,2780.9234423092425,244.408238015425,90.090483423874,-1370.1611985292911,10975.680204428354
49.5,4,4821.713722522674,-126.18623525663253,7411.340749850419,212.40113707877788,118.67212114531716,-0.6395654856879965,2782.448679472554,244.4205561463313,90.18377290479721,-1380.3544471182597,10994.319724423243
49.6,4,4836.638901686857,-126.11318894542423,7425.713601375533,212.2140739122647,118.67049780358083,-0.6362708832209554,2784.2565191467525,244.36209292965066,90.04844253349637,-1390.5382803425662,11012.943332919898
49.7,4,4851.29455469888,-126.05190412351034,7440.0726378634035,212.03389837747247,118.66872316211771,-0.6330623335700382,2786.3385660026192,244.32759576851703,90.12580352380208,-1400.712792822171,11031.55121602445
49.8,4,4865.6729606815425,-125.97902044441416,7454.418326182339,211.84780083105997,118.66711180633544,-0.6297943556445539,2788.715008978629,244.27458036988207,90.14320949880096,-1410.877941703123,11050.14326787384
49.9,4,4879.783364735585,-125.91786062924764,7468.749941097263,211.66856472393775,118.66535182590852,-0.6266115874292107,2791.369887962714,244.19131883308324,90.02862214274356,-1421.0338217068525,11068.71967417944
50.0,4,4893.634920760526,-125.84494098417105,7483.067948300136,211.48344251321797,118.66375317573011,-0.6233708355862102,2794.2873887505057,244.17193040204484,90.15604718747836,-1431.1803905519237,11087.280330218
50.1,4,4907.223033721902,-125.78385746534698,7497.371623643661,211.30515597156787,118.66200840797845,-0.620214413446475,2797.4891532952133,244.08650647976486,90.09497248440893,-1441.3177430232893,11105.825421354924
50.2,4,4920.534055769116,-125.71107533993529,7511.661432151008,211.12101928958327,118.66042293511825,-0.6170013826578467,2800.9781255532234,243.93494537061864,90.04081900014339,-1451.445837385592,11124.354844046631
50.3,4,4933.569977289666,-125.65006344903198,7525.9366513338,210.94369304259075,118.65869374493107,-0.6138717576487646,2804.7508400781335,243.84857381464445,90.17087151667495,-1461.5647684739804,11142.868783357553
50.4,4,4946.330504606437,-125.57758849305428,7540.197746144808,210.76055265302898,118.6571218003407,-0.6106868281002865,2808.8185519333097,243.67421138214104,90.05051794017636,-1471.6744950944978,11161.36713695154
50.5,4,4958.8068811135145,-125.51672541077866,7554.443996211032,210.5841978995541,118.65540849147766,-0.6075843409301224,2813.178291989029,243.47614033536084,90.07632506412654,-1481.775112136052,11179.8500896225
50.6,4,4970.997257664374,-125.44456506759451,7568.675866731638,210.4020648545051,118.65385041071272,-0.604427790436373,2817.8369049503626,243.31468740423765,90.15693214845827,-1491.8665789497556,11198.31754024658
50.7,4,4982.906900806723,-125.38405712189015,7582.892639533032,210.2266928884506,118.65215329890182,-0.601352691096476,2822.793099282092,243.06590149946115,90.01975765961387,-1501.9489904828197,11216.769673354213
50.8,4,4994.528086517016,-125.31216648578925,7597.094780002865,210.0455781452695,118.65060943797657,-0.5982247201272253,2828.044563224888,242.82946479360191,90.11126839417437,-1512.022306630093,11235.206389019455
50.9,4,5005.858075822291,-125.25206975865706,7611.281571934176,209.8712000181185,118.64892885188164,-0.5951771943070951,2833.606143679789,242.577039264541,90.11501857493198,-1522.0866223928094,11253.627871503068
51.0,4,5016.9059198667455,-125.18064173661568,7625.453480629457,209.69111420338055,118.64739956045838,-0.5920779503473761,2839.4604289654435,242.28756464518415,90.00822588406784,-1532.1418981978354,11272.03402205634
51.1,4,5027.679402616046,-125.12076358201483,7639.609791498649,209.51774060289537,118.64573579778377,-0.5890581393499845,2845.596087441355,242.05084213165694,90.13838540264862,-1542.1882290863855,11290.425024664319
51.2,4,5038.175340288108,-125.04979421729128,7653.750969499067,209.33869401040533,118.64422136945981,-0.5859877312454825,2852.030717496228,241.75036805470194,90.07310944361811,-1552.2255759982636,11308.80078174051
51.3,4,5048.398544198778,-124.9902333393796,7667.87630142138,209.16633535602577,118.64257465179107,-0.5829957404676892,2858.743108634439,241.45745729828093,90.01944989775973,-1562.2540339965428,11327.161476997018
51.4,4,5058.361981179267,-124.91952922701446,7681.98625176985,208.9883381060525,118.64107529114963,-0.5799542417395296,2865.7254963306073,241.22400968554484,90.15124942559532,-1572.2735645144703,11345.507014004774
51.5,4,5068.064590253758,-124.86030829206956,7696.080108671594,208.81700473786978,118.63944574750872,-0.5769901401730432,2872.9893662878635,240.9028577280273,90.03260171134244,-1582.2842626216388,11363.83757621504
51.6,4,5077.494978772664,-124.78991029666751,7710.158336264116,208.64006695533737,118.63796157101639,-0.5739775863281453,2880.532851870963,240.5581044607538,90.05230243517774,-1592.286090230388,11382.153068358573
51.699999999999996,4,5086.65331910216,-124.73103968115969,7724.220224115444,208.46976927814757,118.63634925385779,-0.5710414033840443,2888.3629278199646,240.24974491327922,90.13913409379403,-1602.2791424079257,11400.45367364188
51.8,4,5095.547677671222,-124.661139066504,7738.266236154154,208.29390118028255,118.63488031665875,-0.5680577896139288,2896.470818599704,239.89599085772798,90.00143376014346,-1612.2633815378308,11418.739297958542
51.9,4,5104.189083074752,-124.60247550830093,7752.295663525441,208.12464969267256,118.63328523406233,-0.5651495146852125,2904.836330983043,239.58347185077383,90.08478862752247,-1622.2389026817584,11437.010124284094
52.0,4,5112.57442413341,-124.53295515166462,7766.308970093161,207.9498615620906,118.6318315621815,-0.5621947977405618,2913.479052906123,239.23635697592317,90.11023704563105,-1632.2056686908047,11455.266059673331
52.1,4,5120.69077208632,-124.47471830616857,7780.305448638716,207.78166678684053,118.63025370559306,-0.5593143843395082,2922.404200625995,238.80855239070132,89.98413183945581,-1642.1637746203023,11473.50728687885
52.199999999999996,4,5128.543880031247,-124.4055749677333,7794.285563014609,207.60796887844535,118.62881531611734,-0.5563884885302609,2931.598255965704,238.44612927738518,90.10821576739735,-1652.1131837856585,11491.733714109125
52.3,4,5136.143640295687,-124.34778249469797,7808.248607598711,207.4408412625558,118.62725467168336,-0.5535358614234976,2941.065006845838,238.06621093134544,90.07298719958361,-1662.0539912342167,11509.945523896704
52.4,4,5143.487810549092,-124.2790745982934,7822.195046210593,207.268243715763,118.62583157546362,-0.5506386861530972,2950.7975866808474,237.62723634080945,89.98888987585785,-1671.9861607405467,11528.142625592422
52.5,4,5150.574079365572,-124.22160927497445,7836.124174723542,207.10219356451114,118.62428811974604,-0.5478137485076742,2960.800193420345,237.21261374369,90.12530543119676,-1681.9097873400178,11546.325201509582
52.6,4,5157.39588413048,-124.15352084266151,7850.036456848124,206.9307063679683,118.62288031248312,-0.544945174489104,2971.0880513871434,236.7364400288261,90.03494730836671,-1691.8248352589856,11564.493162129731
52.699999999999996,4,5163.9589014324265,-124.09651492039937,7863.931189864469,206.76574383923057,118.62135400167041,-0.5421478127655559,2981.6388667442234,236.27385635460408,90.00779077469501,-1701.731399515185,11582.646689548728
52.8,4,5170.280229823116,-124.02885756425233,7877.808837333262,206.59537685128416,118.61996145375299,-0.5393077054943347,2992.44377301448,235.8745059450777,90.13404910542515,-1711.6294447784774,11600.785695369212
52.9,4,5176.362196368924,-123.972322641741,7891.6686978824355,206.43151199451466,118.61845221610794,-0.5365377915921064,3003.5058526383073,235.41050543300986,90.00504356800867,-1721.5190660433002,11618.91036147379
53.0,4,5182.210002698109,-123.90504992379314,7905.511234929604,206.26227499045865,118.6170748688607,-0.5337260024362747,3014.804519728804,234.93601273899316,90.03772215711109,-1731.40022841551,11637.020600578991
53.1,4,5187.852998731753,-123.84888525268418,7919.335748445958,206.09951779415886,118.61558260512388,-0.5309833940998002,3026.3159097497196,234.5165572569995,90.12442867231266,-1741.2730268619794,11655.116594360234
53.199999999999996,4,5193.332149524548,-123.78203270381437,7933.142701750329,205.93142050489232,118.61422037498146,-0.528199760407272,3037.992704715836,234.07525692881885,89.9859903678812,-1751.137426918739,11673.198256641866
53.3,4,5198.69997602037,-123.72590294162117,7946.931396174199,205.76978092270636,118.6127449653585,-0.5254843013922774,3049.7693840341153,233.70526010680337,90.07708015079612,-1760.9935235226212,11691.265768898476
53.4,4,5204.006864435674,-123.65912920409366,7960.702295003468,205.6028330450467,118.6113977524082,-0.5227286469762775,3061.608630472684,233.33550057298874,90.10938604532302,-1770.8412826355566,11709.319046055687
53.5,4,5209.293360540265,-123.60297476628499,7974.4547009424,205.44232099124127,118.60993906535123,-0.5200401680049742,3073.458029241693,232.93868045060202,89.97772477194057,-1780.6807991630985,11727.358269392482
53.6,4,5214.614500025414,-123.53598180649733,7988.1890772871175,205.2765321716983,118.60860676119242,-0.5173123046089855,3085.251988814253,232.61561585234702,90.11243305155364,-1790.5120394895278,11745.383354927715
53.699999999999996,4,5220.031351264679,-123.47958308597691,8001.904728112391,205.1171574974698,118.60716465951687,-0.5146506252702435,3096.939808443555,232.2727533931059,90.08486633653891,-1800.3350984882002,11763.394483748396
53.8,4,5225.581928061058,-123.41229996751434,8015.602116734783,204.95253730601783,118.60584715119224,-0.5119503547772762,3108.4719805784944,231.8653235664621,90.0016775243275,-1810.1499429620717,11781.391572957127
53.9,4,5231.296607982407,-123.35549040720437,8029.28054856551,204.79430977477574,118.60442149381093,-0.5093152858555429,3119.820409180114,231.47773122080278,90.14782076996865,-1819.9566677510304,11799.374803451414
54.0,4,5237.193723192736,-123.288072284471,8042.940486950657,204.6308676860525,118.603118663644,-0.5066424025721927,3130.973725279391,231.02840198606933,90.05153724448039,-1829.7552400725056,11817.344093407406
54.1,4,5243.295644935039,-123.23096446802754,8056.581238597012,204.47379696167914,118.60170930407163,-0.5040337481217716,3141.8919717926415,230.580285363822,90.04689237930494,-1839.5457547311623,11835.299623535282
54.199999999999996,4,5249.619995160351,-123.16329974691541,8070.203266867688,204.31154235141233,118.60042102748957,-0.501388040545615,3152.5678206322345,230.1465657631607,90.16546637199858,-1849.3281793542942,11853.241313074699
54.3,4,5256.172334307015,-123.10606983715148,8083.805879729846,204.15563800188772,118.59902781163659,-0.4988055992928519,3162.99733458505,229.63840184417887,90.02260528404382,-1859.1026087094026,11871.169342551078
54.4,4,5262.967125341914,-123.0381974106374,8097.38954057385,203.99458015604512,118.59775395546804,-0.49618685115843897,3173.148258777139,229.1838107980035,90.11015819285957,-1868.869010829037,11889.083632258138
54.5,4,5270.018774109631,-122.98078573049565,8110.953558603385,203.8398516657766,118.59637672079799,-0.4936304172387497,3183.0253632411986,228.71030837382847,90.14540499257163,-1878.6274804418365,11906.984362539702
54.6,4,5277.320860962636,-122.91286686469908,8124.498397257641,203.67999979323434,118.59511714344453,-0.4910384080250475,3192.6230678763363,228.17425809158323,90.02129986781672,-1888.3779859813606,11924.871454734652
54.699999999999996,4,5284.888606619676,-122.85524827797252,8138.023366964338,203.52645657432384,118.59375572011255,-0.48850777135531537,3201.919907539952,227.71885427475084,90.17207578477455,-1898.1206221361854,11942.745089008691
54.8,4,5292.73059908989,-122.78730793298554,8151.52893123647,203.36781981472555,118.59251027346063,-0.4859422766143829,3210.921919165975,227.20938301240724,90.09322438135703,-1907.8553577371188,11960.605187737094
54.9,4,5300.855341456497,-122.72954715622973,8165.0144017212515,203.21547121091504,118.5911644866983,-0.48343722325296823,3219.5994814417722,226.71919296146706,90.07132752208331,-1917.5822874319595,11978.451930910824
55.0,4,5309.286452581033,-122.66143877762087,8178.480242035005,203.05805863464633,118.58993301864932,-0.48089801505226115,3227.9380863071324,226.30041141231362,90.1960690404768,-1927.3013804453572,11996.285241932539
55.1,4,5318.021824512685,-122.60354978891982,8191.925765034217,202.90691391776193,118.58860269113038,-0.47841832774641896,3235.9442053896546,225.81614612326686,90.05850233740156,-1937.0127313838973,12014.10530062144
55.199999999999996,4,5327.065145308013,-122.5352221336098,8205.351434461249,202.75073451987936,118.58738504756484,-0.475905175320576,3243.5973366794947,225.39613267402723,90.1577602758963,-1946.7163098627773,12031.912031398124
55.3,4,5336.420088705971,-122.47714201781791,8218.75656436142,202.6008028826669,118.58607000082463,-0.4734506342344325,3250.911818010834,224.97858198124734,90.15598577920701,-1956.4122104469807,12049.705613912549
55.4,4,5346.085381527153,-122.40866915791815,8232.141618622434,202.4458655760755,118.58486602643663,-0.4709633047551818,3257.8767849555284,224.53334338568598,90.07398745256286,-1966.1004031388834,12067.485973593457
55.5,4,5356.057519406146,-122.35029940220755,8245.50591245801,202.2971561262736,118.5835660811749,-0.4685336882354472,3264.4965786173793,224.13245645311383,90.21259529465735,-1975.780982461393,12085.253289923825
55.6,4,5366.328585764158,-122.2817692343894,8258.849909911403,202.143469737758,118.58237561936716,-0.4660719475354347,3270.787655894083,223.68707974267215,90.11775086364298,-1985.4539188005665,12103.007489330643
55.699999999999996,4,5376.9022258909845,-122.22319994690535,8272.17292734089,201.99599149632843,118.58109059509617,-0.46366703275842847,3276.7300115023795,223.2623630343904,90.14853480683993,-1995.11930663669,12120.748751132118
55.8,4,5387.7818878911485,-122.15452444304798,8285.475428953234,201.84356476688797,118.5799134875543,-0.46123064588464113,3282.330940295872,222.8911461883873,90.21880107327529,-2004.7771167359383,12138.477002743679
55.9,4,5398.963959674135,-122.09581545582087,8298.756732234227,201.6973266700897,118.57864320224664,-0.4588502093088858,3287.5909763512464,222.46276770063056,90.09666600991213,-2014.4274435354566,12156.192423321085
56.0,4,5410.452980417096,-122.02691535177277,8312.017301571179,201.54616825801136,118.57747928877508,-0.45643894088115533,3292.4971655105355,222.1221620401684,90.24056873725682,-2024.0702581780242,12173.894941258573
56.1,4,5422.24707899331,-121.96803835899635,8325.256455558096,201.40117916082764,118.57622355894259,-0.4540827585284166,3297.0671071650627,221.74372720473335,90.15287443483007,-2033.705655057253,12191.584735551907
56.199999999999996,4,5434.345511348167,-121.89892080507192,8338.474658787802,201.2512976450431,118.57507267779944,-0.4516963729647795,3301.2827717524056,221.39056234735642,90.18303570823367,-2043.333605689131,12209.261735564614
56.3,4,5446.750626921351,-121.83977132362158,8351.67123094436,201.10756632374066,118.57383131904102,-0.4493642206142465,3305.1536558211296,221.09424051711474,90.24948236207801,-2052.9542044235072,12226.926120134947
56.4,4,5459.456720664663,-121.77046964578781,8364.84663684201,200.95897020509585,118.57269330763621,-0.44700248231542467,3308.6817747437685,220.7435865984252,90.13568795870275,-2062.56742314631,12244.577819586224
56.5,4,5472.468800703004,-121.71096425611412,8378.00019724464,200.81650535758664,118.57146613539749,-0.44469413569568655,3311.8550231829554,220.48224419195125,90.27645840496417,-2072.173356163536,12262.217012601583
56.6,4,5485.782202598708,-121.64144178086713,8391.132377212894,200.66920305827972,118.57034083103497,-0.4423568092545952,3314.6923046995907,220.18458464722897,90.18922625556574,-2081.7719757278533,12279.84363045455
56.699999999999996,4,5499.397731526962,-121.58157823339246,8404.242498573456,200.52801330254707,118.56912766125684,-0.4400720442746447,3317.1758145131353,219.91300494368377,90.2254087876008,-2091.363376101386,12297.457851675395
56.8,4,5513.315680269436,-121.51172945843616,8417.331026648122,200.38201316409038,118.56801490164725,-0.43775889472603813,3319.315812253529,219.69871637988098,90.28571803892218,-2100.9475299003498,12315.05960847816
56.9,4,5527.5309126406355,-121.45153567138539,8430.39728431389,200.2421070360586,118.56681555111768,-0.43549748773589947,3321.1147113669813,219.43059232184513,90.18002280413371,-2110.52453134299,12332.649079242372
57.0,4,5542.048110483234,-121.38127412650408,8443.441737169613,200.0974173173938,118.56571517457799,-0.4332082808186932,3322.5604672364384,219.25169813757677,90.31878648717097,-2120.0943534058392,12350.226197112806
57.1,4,5556.862182162079,-121.3207151783531,8456.46370911988,199.95880326959696,118.56452946100069,-0.4309700088623597,3323.6725843354316,219.03659468624554,90.23255714382941,-2129.657090263247,12367.79114032029
57.199999999999996,4,5571.974124626771,-121.25003333895333,8469.463666062176,199.81543214633243,118.56344130643731,-0.4287045112535042,3324.433063298187,218.84738332411234,90.2732484970674,-2139.212715248797,12385.343842930562
57.3,4,5587.384240553573,-121.18900764892688,8482.440932908255,199.67811854757943,118.56226904836969,-0.42648915227751294,3324.852509652409,218.71517850333518,90.3304604382139,-2148.761322492926,12402.884483027774
57.4,4,5603.0867672945,-121.11793045281837,8495.39597587012,199.536074112389,118.56119295522042,-0.4242471317711779,3324.9334461535873,218.52892915383268,90.23036471633336,-2158.3028856829883,12420.412995588897
57.5,4,5619.087477870219,-121.05635346937446,8508.328120855334,199.40006924855402,118.56003397204833,-0.42205446477471587,3324.663710401386,218.43146946736263,90.3689516101437,-2167.837498905523,12437.92955855345
57.6,4,5635.379957753529,-120.9848473843846,8521.237834402917,199.25935951193472,118.55896978031764,-0.4198356904053708,3324.063171160555,218.29746177061648,90.28388045109493,-2177.365136198384,12455.434107799972
57.699999999999996,4,5651.966537732711,-120.92271151526326,8534.12444339693,199.12467158682412,118.55782389235338,-0.4176654955428627,3323.113576972014,218.18889652916107,90.32827520458781,-2186.885891604279,12472.9268211254
57.8,4,5668.8464851521785,-120.85067766003104,8546.988414727253,198.9853044779591,118.55677144277487,-0.4154697376722806,3321.8257399778545,218.1368919652871,90.38475292840408,-2196.399739508323,12490.407635300204
57.9,4,5686.014805778853,-120.78800902701121,8559.829076238559,198.85194161381352,118.5556384714623,-0.4133217963315591,3320.2022202813955,218.03035637958806,90.28833874776161,-2205.9067739095135,12507.876727980767
58.0,4,5703.476851272654,-120.71536394918701,8572.646895189751,198.71392498061536,118.55459760573095,-0.41114882672300823,3318.230725223628,218.0121508189125,90.4286384753624,-2215.4069695370054,12525.334036819864
58.1,4,5721.226632951912,-120.65213301956358,8585.441200374753,198.58189521786534,118.55347737387586,-0.40902292160134207,3315.9313821994992,217.9568661604846,90.34462694098717,-2224.9004203462473,12542.779739335318
58.199999999999996,4,5739.266053912394,-120.57886881218357,8598.212459432852,198.44523682662123,118.55244793486206,-0.4068725134978373,3313.2857311620983,217.92650984498684,90.39248846490386,-2234.387101407215,12560.213774052552
58.3,4,5757.595073238145,-120.51498136261571,8610.960002092463,198.31454812330762,118.55134026680781,-0.4047684286839214,3310.304730466658,217.95226129634096,90.45021533745793,-2243.86710663199,12577.636318352752
58.4,4,5776.207910661285,-120.44112475080269,8623.684296400506,198.17925565788713,118.55032209869127,-0.4026403568924849,3306.9909686191054,217.92283063656618,90.35596049271035,-2253.3404114281393,12595.047311624327
58.5,4,5795.110841336835,-120.37650077060039,8636.384672994904,198.04991588887765,118.54922682040359,-0.40055787795176306,3303.332058427003,217.98134308043407,90.49996045832559,-2262.807109664564,12612.446931113685
58.6,4,5814.2971143999275,-120.30202462851413,8649.06160034497,197.9159969501931,118.54821976872046,-0.3984519189258268,3299.3483194292758,218.00211986174887,90.41685217947698,-2272.2671770831657,12629.835117062548
58.699999999999996,4,5833.769286363844,-120.23665897534525,8661.714409992466,197.78801390682327,118.54713670780029,-0.39639083297860245,3295.0211578900876,218.04729880005948,90.46830191046692,-2281.7207075098518,12647.212046584385
58.8,4,5853.52686341585,-120.16147164472596,8674.343570841587,197.65547601257552,118.54614061944008,-0.3943067648880321,3290.3616420995954,218.14816636883117,90.52918257376875,-2291.167677017585,12664.577660764568
